764	781	17228	32478	507	2054	1	70	10.5	8/16/2008 11:21:59
765	782	24749	6911	2120	1913	1	55	8.25	3/28/2008 11:22:05
766	782	24749	31392	2120	1942	4	220	33	4/26/2008 11:29:55
767	782	24749	21507	2120	1930	2	110	16.5	4/14/2008 11:32:51
768	783	10768	9636	2649	1905	4	616	92.4	3/20/2008 11:34:43
769	784	18915	10496	4924	1876	2	128	19.2	2/19/2008 11:45:10
770	786	22602	24791	5535	2056	2	160	24	8/18/2008 11:53:01
771	786	22602	18018	5535	2048	1	80	12	8/10/2008 12:07:36
772	787	8904	46153	8003	1987	2	424	63.6	6/10/2008 12:07:52
773	787	8904	26982	8003	1964	1	212	31.8	5/18/2008 12:09:41
774	788	49963	13020	5962	1978	1	123	18.45	6/1/2008 12:11:28
775	789	47630	9202	3346	2015	2	86	12.9	7/8/2008 12:19:34
776	789	47630	31467	3346	2041	1	43	6.45	8/3/2008 12:20:13
777	790	9141	16237	2302	1938	1	209	31.35	4/22/2008 12:29:02
778	794	23548	3394	7934	1920	2	430	64.5	4/4/2008 12:44:32
779	797	20019	8566	296	2050	2	106	15.9	8/12/2008 01:01:10
780	797	20019	11455	296	2053	1	53	7.95	8/15/2008 01:05:24
781	799	17869	38004	7551	2037	1	190	28.5	7/30/2008 01:06:17
782	800	22245	22123	8323	2001	1	67	10.05	6/24/2008 01:14:20
783	800	22245	17980	8323	1996	2	134	20.1	6/19/2008 01:33:34
784	804	42943	10059	504	1847	3	741	111.15	1/21/2008 01:43:07
785	804	42943	5955	504	1842	1	247	37.05	1/16/2008 01:47:13
786	805	20064	46	8201	2047	2	50	7.5	8/9/2008 01:58:22
787	807	49928	36599	745	1976	1	223	33.45	5/30/2008 02:14:26
788	808	9624	27609	2480	2102	4	688	103.2	10/3/2008 02:22:04
789	808	9624	5928	2480	2076	3	516	77.4	9/7/2008 02:26:55
790	808	9624	28526	2480	2103	2	344	51.6	10/4/2008 02:27:16
791	809	17979	3438	496	1890	4	368	55.2	3/5/2008 02:30:53
792	809	17979	8204	496	1895	1	92	13.8	3/10/2008 02:36:49
793	812	9581	12883	7560	1989	2	314	47.1	6/12/2008 02:38:56
794	813	17328	37245	2462	1947	1	89	13.35	5/1/2008 02:39:57
795	813	17328	17510	2462	1924	2	178	26.7	4/8/2008 02:42:05
796	817	35183	3726	6805	1871	1	89	13.35	2/14/2008 02:53:09
797	817	35183	19517	6805	1890	2	178	26.7	3/5/2008 03:22:11
798	819	2219	8504	2662	1860	2	438	65.7	2/3/2008 03:49:18
799	819	2219	6273	2662	1857	1	219	32.85	1/31/2008 03:53:02
800	820	45689	13994	5178	1963	4	392	58.8	5/17/2008 03:55:31
801	820	45689	5439	5178	1953	2	196	29.4	5/7/2008 03:58:28
802	820	45689	29746	5178	1982	1	98	14.7	6/5/2008 04:00:03
803	820	45689	33013	5178	1986	3	294	44.1	6/9/2008 04:05:47
804	822	17267	19042	1367	2032	4	740	111	7/25/2008 04:10:20
805	823	43858	33337	6730	1980	2	342	51.3	6/3/2008 04:21:05
806	823	43858	39664	6730	1987	1	171	25.65	6/10/2008 04:22:05
807	825	6439	2626	6727	1960	1	53	7.95	5/14/2008 04:22:19
808	826	22360	47359	3591	2108	3	477	71.55	10/9/2008 04:22:53
809	826	22360	10776	3591	2064	2	318	47.7	8/26/2008 04:24:00
810	826	22360	16415	3591	2071	1	159	23.85	9/2/2008 04:25:33
811	827	2366	8204	1664	1845	1	53	7.95	1/19/2008 04:29:22
812	827	2366	18655	1664	1858	2	106	15.9	2/1/2008 04:33:20
813	829	27645	1396	8399	1988	2	220	33	6/11/2008 04:36:12
814	829	27645	26072	8399	2018	1	110	16.5	7/11/2008 04:48:53
815	829	27645	26865	8399	2019	4	440	66	7/12/2008 04:48:59
816	830	3676	2725	7676	1850	2	178	26.7	1/24/2008 05:01:50
817	832	5065	13656	6086	1867	2	354	53.1	2/10/2008 05:11:32
818	833	28005	8809	5666	2102	1	111	16.65	10/3/2008 05:17:57
819	833	28005	12532	5666	2107	2	222	33.3	10/8/2008 05:21:02
820	836	29657	16215	4420	1881	2	214	32.1	2/24/2008 05:26:55
821	837	14861	12001	4918	2115	1	87	13.05	10/16/2008 05:28:20
822	837	14861	36007	4918	2144	2	174	26.1	11/14/2008 05:31:44
823	837	14861	19594	4918	2124	4	348	52.2	10/25/2008 05:34:03
824	838	23327	10109	2624	1949	1	77	11.55	5/3/2008 05:52:17
825	839	19786	24460	5410	1991	2	314	47.1	6/14/2008 05:53:50
826	841	6112	39686	2551	2117	2	172	25.8	10/18/2008 05:54:51
827	841	6112	14264	2551	2087	4	344	51.6	9/18/2008 05:57:18
828	841	6112	39881	2551	2117	1	86	12.9	10/18/2008 05:58:08
829	844	48975	8489	5553	2188	1	185	27.75	12/28/2008 05:58:14
830	847	45414	3726	3726	1901	1	39	5.85	3/16/2008 06:04:35
831	848	39467	4622	4193	1940	2	290	43.5	4/24/2008 06:05:00
832	848	39467	30480	4193	1971	1	145	21.75	5/25/2008 06:17:07
833	849	29447	12152	5352	2072	2	248	37.2	9/3/2008 06:29:08
834	849	29447	36624	5352	2101	1	124	18.6	10/2/2008 06:30:17
835	849	29447	27742	5352	2091	3	372	55.8	9/22/2008 06:34:40
836	849	29447	27221	5352	2090	4	496	74.4	9/21/2008 06:35:37
837	851	23763	18582	4576	1926	2	286	42.9	4/10/2008 06:35:39
838	852	18063	15086	6934	1868	2	114	17.1	2/11/2008 06:36:49
839	852	18063	26282	6934	1881	1	57	8.55	2/24/2008 06:39:24
840	852	18063	23378	6934	1878	3	171	25.65	2/21/2008 06:46:59
841	854	40696	15480	3222	2165	2	464	69.6	12/5/2008 06:48:01
842	855	4519	44518	2660	2152	2	132	19.8	11/22/2008 06:53:48
843	855	4519	2626	2660	2102	1	66	9.9	10/3/2008 06:54:00
844	856	3755	30939	1602	2121	1	168	25.2	10/22/2008 07:04:50
845	861	32683	32821	5481	2185	1	25	3.75	12/25/2008 07:16:21
846	862	31933	1440	3413	2042	3	564	84.6	8/4/2008 07:16:51
847	862	31933	12861	3413	2056	1	188	28.2	8/18/2008 07:26:55
848	862	31933	2605	3413	2044	2	376	56.4	8/6/2008 07:27:03
849	863	40823	8809	7766	2091	1	84	12.6	9/22/2008 07:28:19
850	863	40823	1493	7766	2082	2	168	25.2	9/13/2008 07:28:34
851	865	27549	15633	5956	1921	4	888	133.2	4/5/2008 07:34:30
852	866	18270	26616	4088	1864	1	176	26.4	2/7/2008 07:36:11
853	867	4338	12001	651	1970	1	230	34.5	5/24/2008 07:38:26
854	867	4338	7888	651	1965	2	460	69	5/19/2008 07:58:41
855	868	40266	3710	1524	1864	2	122	18.3	2/7/2008 08:09:50
856	870	7169	4382	1693	2029	1	208	31.2	7/22/2008 08:25:16
857	871	35322	31392	6709	1880	4	328	49.2	2/23/2008 08:27:09
858	871	35322	21623	6709	1868	2	164	24.6	2/11/2008 08:32:12
859	872	15798	2123	2249	1951	2	186	27.9	5/5/2008 08:41:12
860	872	15798	40597	2249	1997	4	372	55.8	6/20/2008 08:57:51
861	872	15798	29803	2249	1984	1	93	13.95	6/7/2008 09:01:40
862	873	12760	18661	8455	1863	2	62	9.3	2/6/2008 09:07:04
863	876	13961	7217	4364	2073	2	224	33.6	9/4/2008 09:07:34
864	876	13961	16690	4364	2085	4	448	67.2	9/16/2008 09:15:49
865	876	13961	11681	4364	2079	1	112	16.8	9/10/2008 09:21:19
866	879	34261	20081	5742	2161	2	480	72	12/1/2008 09:23:14
867	880	1984	41481	6923	2024	1	185	27.75	7/17/2008 09:24:01
868	880	1984	19937	6923	1998	4	740	111	6/21/2008 09:29:46
869	880	1984	6314	6923	1982	2	370	55.5	6/5/2008 09:49:01
870	884	24502	7060	2784	2056	3	648	97.2	8/18/2008 09:55:11
871	884	24502	1817	2784	2050	2	432	64.8	8/12/2008 10:00:37
872	884	24502	5643	2784	2054	4	864	129.6	8/16/2008 10:05:04
873	884	24502	3504	2784	2052	1	216	32.4	8/14/2008 10:07:01
874	885	5098	16591	4673	2098	4	444	66.6	9/29/2008 10:13:37
875	886	8010	34299	4179	1930	1	107	16.05	4/14/2008 10:18:12
876	888	13585	4941	6239	2103	1	103	15.45	10/4/2008 10:20:47
877	888	13585	17121	6239	2118	2	206	30.9	10/19/2008 10:31:26
878	890	25052	4686	965	1962	1	228	34.2	5/16/2008 10:43:00
879	890	25052	27505	965	1990	2	456	68.4	6/13/2008 10:49:39
880	891	11915	2358	8113	1861	2	428	64.2	2/4/2008 10:58:13
881	893	17092	4673	972	2116	1	102	15.3	10/17/2008 11:04:43
882	894	47512	5563	8641	1983	1	80	12	6/6/2008 11:21:51
883	897	31666	6744	6207	1860	1	192	28.8	2/3/2008 11:22:02
884	899	40719	25035	7338	2101	3	399	59.85	10/2/2008 11:32:14
885	900	22337	3989	7225	2043	4	304	45.6	8/5/2008 11:32:37
886	902	18870	15359	601	1950	3	267	40.05	5/4/2008 11:33:36
887	902	18870	28828	601	1966	1	89	13.35	5/20/2008 11:44:14
888	903	20750	4673	3278	2095	1	227	34.05	9/26/2008 11:53:48
889	903	20750	46	3278	2090	2	454	68.1	9/21/2008 11:59:04
890	903	20750	5182	3278	2096	4	908	136.2	9/27/2008 11:59:36
891	904	46755	8481	1450	1982	1	223	33.45	6/5/2008 12:04:17
892	904	46755	13128	1450	1987	2	446	66.9	6/10/2008 12:13:00
893	907	14327	6744	8350	1936	1	138	20.7	4/20/2008 12:18:15
894	908	35260	1640	6006	1914	4	192	28.8	3/29/2008 12:24:32
895	908	35260	7941	6006	1922	2	96	14.4	4/6/2008 12:29:40
896	911	3013	17510	877	2147	2	380	57	11/17/2008 12:37:58
897	912	30088	4949	1329	2008	4	316	47.4	7/1/2008 12:52:01
898	912	30088	11219	1329	2016	2	158	23.7	7/9/2008 01:04:35
899	913	3945	3911	4497	2003	1	100	15	6/26/2008 01:04:53
900	913	3945	6578	4497	2006	2	200	30	6/29/2008 01:06:32
901	915	31398	3911	2759	2026	1	211	31.65	7/19/2008 01:06:44
902	915	31398	18742	2759	2044	4	844	126.6	8/6/2008 01:16:17
903	915	31398	19517	2759	2045	2	422	63.3	8/7/2008 01:17:05
904	916	1437	45948	6282	2105	2	298	44.7	10/6/2008 01:17:18
905	916	1437	40483	6282	2098	3	447	67.05	9/29/2008 01:17:29
906	916	1437	11272	6282	2063	1	149	22.35	8/25/2008 01:18:48
907	917	34889	1636	6959	2042	2	318	47.7	8/4/2008 01:21:45
908	917	34889	3495	6959	2045	1	159	23.85	8/7/2008 01:22:52
909	919	45301	3495	1318	2065	1	102	15.3	8/27/2008 01:26:08
910	922	36519	14436	3131	2185	1	224	33.6	12/25/2008 01:31:26
911	923	916	10231	6229	2054	1	244	36.6	8/16/2008 01:33:17
912	924	41837	14538	8507	1985	1	28	4.2	6/8/2008 01:35:39
913	925	12860	9733	7049	1960	4	780	117	5/14/2008 01:38:51
914	925	12860	10231	7049	1961	1	195	29.25	5/15/2008 01:39:01
915	925	12860	9994	7049	1960	2	390	58.5	5/14/2008 01:48:09
916	926	14539	38780	1454	1876	1	241	36.15	2/19/2008 01:57:48
917	927	34417	1396	6533	2140	2	72	10.8	11/10/2008 01:58:54
918	927	34417	469	6533	2139	4	144	21.6	11/9/2008 02:04:26
919	927	34417	23066	6533	2166	1	36	5.4	12/6/2008 02:08:46
920	927	34417	33913	6533	2179	3	108	16.2	12/19/2008 02:17:47
921	929	31191	25159	7900	2124	2	298	44.7	10/25/2008 02:27:39
922	929	31191	16283	7900	2113	3	447	67.05	10/14/2008 02:28:04
923	929	31191	23066	7900	2121	1	149	22.35	10/22/2008 02:28:46
924	933	48898	25710	1594	2191	3	504	75.6	12/31/2008 02:38:34
925	933	48898	21257	1594	2186	4	672	100.8	12/26/2008 02:46:34
926	936	44140	21012	7505	1982	2	104	15.6	6/5/2008 02:49:32
927	936	44140	25487	7505	1987	4	208	31.2	6/10/2008 02:49:49
928	937	38231	15867	83	2130	2	198	29.7	10/31/2008 02:57:09
929	937	38231	28660	83	2145	1	99	14.85	11/15/2008 03:07:54
930	939	16801	12532	8317	2115	2	70	10.5	10/16/2008 03:08:15
931	941	21096	2096	1323	2060	3	684	102.6	8/22/2008 03:08:29
932	942	20265	16479	464	1849	1	151	22.65	1/23/2008 03:10:56
933	943	7764	2597	6585	1902	1	213	31.95	3/17/2008 03:12:37
934	943	7764	2408	6585	1901	4	852	127.8	3/16/2008 03:34:57
935	943	7764	7380	6585	1907	3	639	95.85	3/22/2008 03:39:07
936	943	7764	36007	6585	1942	2	426	63.9	4/26/2008 03:39:10
937	944	33979	23309	3151	2118	2	292	43.8	10/19/2008 03:40:52
938	945	12963	4052	3033	1866	2	68	10.2	2/9/2008 03:41:49
939	945	12963	2597	3033	1865	1	34	5.1	2/8/2008 03:42:54
940	946	16143	9486	5559	2006	1	191	28.65	6/29/2008 03:42:58
941	946	16143	24759	5559	2024	4	764	114.6	7/17/2008 03:46:11
942	946	16143	25102	5559	2025	2	382	57.3	7/18/2008 03:48:01
943	947	18691	7889	1762	2116	1	248	37.2	10/17/2008 03:55:39
944	948	10100	3928	6000	2126	2	170	25.5	10/27/2008 04:03:44
945	948	10100	17209	6000	2142	1	85	12.75	11/12/2008 04:06:44
946	948	10100	14689	6000	2139	4	340	51	11/9/2008 04:09:27
947	949	24803	7889	1165	1888	1	210	31.5	3/3/2008 04:14:28
948	949	24803	28690	1165	1913	4	840	126	3/28/2008 04:14:37
949	951	4737	12152	4511	2061	2	340	51	8/23/2008 04:21:15
950	955	20300	1932	7352	1905	4	636	95.4	3/20/2008 04:25:56
951	955	20300	10214	7352	1915	1	159	23.85	3/30/2008 04:27:43
952	955	20300	35170	7352	1945	2	318	47.7	4/29/2008 04:27:46
953	956	37245	12735	6620	2114	2	436	65.4	10/15/2008 04:32:05
954	960	4582	16566	3145	1902	2	460	69	3/17/2008 04:32:58
955	960	4582	19670	3145	1906	3	690	103.5	3/21/2008 04:42:23
956	961	21202	6410	1399	2084	2	84	12.6	9/15/2008 04:53:50
957	961	21202	10214	1399	2089	1	42	6.3	9/20/2008 05:12:52
958	961	21202	20111	1399	2101	3	126	18.9	10/2/2008 05:20:38
959	962	22880	179	2323	1882	1	180	27	2/25/2008 05:21:51
960	964	22048	1816	6058	1948	1	189	28.35	5/2/2008 05:23:09
961	965	4240	1781	8601	2078	4	384	57.6	9/9/2008 05:29:07
962	965	4240	44488	8601	2129	1	96	14.4	10/30/2008 05:47:38
963	965	4240	11116	8601	2089	2	192	28.8	9/20/2008 05:49:30
964	968	8191	25617	2451	1968	2	136	20.4	5/22/2008 05:51:29
965	968	8191	12871	2451	1953	1	68	10.2	5/7/2008 05:54:44
966	970	33561	43245	4724	1963	2	316	47.4	5/17/2008 05:58:41
967	970	33561	41360	4724	1961	1	158	23.7	5/15/2008 06:14:59
968	971	9767	2703	7148	2148	1	58	8.7	11/18/2008 06:18:57
969	973	38923	6272	4658	2084	1	153	22.95	9/15/2008 06:24:00
970	973	38923	7952	4658	2086	4	612	91.8	9/17/2008 06:24:15
971	982	32350	9408	7414	2016	1	22	3.3	7/9/2008 06:26:48
972	983	18396	3616	3586	1956	1	109	16.35	5/10/2008 06:27:03
973	983	18396	27165	3586	1984	2	218	32.7	6/7/2008 06:33:11
974	983	18396	23835	3586	1980	4	436	65.4	6/3/2008 06:38:23
975	986	27374	21820	880	1894	1	90	13.5	3/9/2008 06:39:05
976	986	27374	30888	880	1905	2	180	27	3/20/2008 06:40:17
977	988	45574	16040	6318	1943	4	664	99.6	4/27/2008 06:41:54
978	988	45574	16639	6318	1943	2	332	49.8	4/27/2008 06:44:11
979	988	45574	41796	6318	1974	1	166	24.9	5/28/2008 06:46:50
980	991	31861	209	410	2017	1	250	37.5	7/10/2008 06:50:23
981	991	31861	14379	410	2034	4	1000	150	7/27/2008 06:58:25
982	995	41813	6578	615	1992	2	258	38.7	6/15/2008 06:59:45
983	996	25104	1791	7278	2072	4	136	20.4	9/3/2008 07:10:13
984	996	25104	11121	7278	2083	2	68	10.2	9/14/2008 07:19:32
985	996	25104	11048	7278	2083	1	34	5.1	9/14/2008 07:22:53
986	997	40194	2703	8206	1971	1	101	15.15	5/25/2008 07:28:38
987	998	46064	10190	534	1910	3	723	108.45	3/25/2008 07:31:25
988	998	46064	5439	534	1904	2	482	72.3	3/19/2008 07:47:00
989	999	8141	3181	7284	2097	4	772	115.8	9/28/2008 07:48:18
990	999	8141	1636	7284	2095	2	386	57.9	9/26/2008 07:56:29
991	1001	47595	9266	55	2099	2	246	36.9	9/30/2008 08:19:08
992	1001	47595	5545	55	2094	4	492	73.8	9/25/2008 08:21:37
993	1003	20543	7898	1921	2089	4	524	78.6	9/20/2008 08:24:14
994	1004	6406	4119	4497	2010	2	258	38.7	7/3/2008 08:39:40
995	1005	21818	3616	5538	1962	1	96	14.4	5/16/2008 08:42:03
996	1005	21818	256	5538	1958	2	192	28.8	5/12/2008 08:47:18
997	1005	21818	12832	5538	1973	4	384	57.6	5/27/2008 08:54:14
998	1006	13054	26350	6202	1890	4	164	24.6	3/5/2008 08:55:31
999	1008	5081	10384	4483	2052	2	126	18.9	8/14/2008 09:04:54
1000	1008	5081	6016	4483	2047	3	189	28.35	8/9/2008 09:06:14
1001	1009	26049	209	1658	2142	1	169	25.35	11/12/2008 09:06:16
1002	1010	16781	7282	918	1949	3	495	74.25	5/3/2008 09:16:05
1003	1010	16781	13656	918	1957	2	330	49.5	5/11/2008 09:17:46
1004	1015	28304	8155	2894	2071	1	25	3.75	9/2/2008 09:20:50
1005	1015	28304	12374	2894	2076	3	75	11.25	9/7/2008 09:21:02
1006	1018	26355	4120	8064	1849	3	474	71.1	1/23/2008 09:27:51
1007	1020	9571	3567	1775	2129	4	160	24	10/30/2008 09:33:43
1008	1020	9571	19205	1775	2148	2	80	12	11/18/2008 09:34:35
1009	1020	9571	5486	1775	2131	1	40	6	11/1/2008 09:41:04
1010	1023	4610	19580	7727	2030	1	220	33	7/23/2008 09:46:34
1011	1024	41319	2122	5074	1930	2	470	70.5	4/14/2008 09:47:41
1012	1024	41319	33723	5074	1968	1	235	35.25	5/22/2008 09:49:25
1013	1025	39404	9017	3690	1991	1	23	3.45	6/14/2008 09:59:20
1014	1026	7500	13837	7376	2036	4	720	108	7/29/2008 10:00:44
1015	1026	7500	12567	7376	2035	3	540	81	7/28/2008 10:02:02
1016	1028	49913	19452	4480	1856	2	104	15.6	1/30/2008 10:33:02
1017	1029	39209	8198	5478	2158	2	148	22.2	11/28/2008 10:33:48
1018	1029	39209	8155	5478	2158	1	74	11.1	11/28/2008 10:39:59
1019	1030	43830	6056	7107	2022	1	67	10.05	7/15/2008 10:53:16
1020	1030	43830	37177	7107	2059	3	201	30.15	8/21/2008 10:55:02
1021	1030	43830	4622	7107	2020	2	134	20.1	7/13/2008 10:57:14
1022	1034	21716	15086	5562	2037	2	114	17.1	7/30/2008 11:04:31
1023	1036	23225	21327	7895	1936	2	46	6.9	4/20/2008 11:18:45
1024	1037	15951	17066	2241	1900	2	482	72.3	3/15/2008 11:24:57
1025	1041	6704	20350	6205	1930	2	238	35.7	4/14/2008 11:35:38
1026	1043	42110	20833	7765	1916	4	508	76.2	3/31/2008 11:39:44
1027	1043	42110	17951	7765	1912	1	127	19.05	3/27/2008 11:40:04
1028	1043	42110	26652	7765	1922	2	254	38.1	4/6/2008 11:42:48
1029	1044	7425	306	6637	2121	3	285	42.75	10/22/2008 11:44:13
1030	1044	7425	10016	6637	2133	1	95	14.25	11/3/2008 11:45:56
1031	1044	7425	9338	6637	2132	2	190	28.5	11/2/2008 11:49:54
1032	1045	14517	19154	215	1971	4	408	61.2	5/25/2008 11:53:05
1033	1045	14517	17951	215	1970	1	102	15.3	5/24/2008 12:10:00
1034	1045	14517	9202	215	1960	2	204	30.6	5/14/2008 12:13:32
1035	1046	18109	3710	3146	2000	2	124	18.6	6/23/2008 12:22:00
1036	1049	22916	27618	1960	1950	1	124	18.6	5/4/2008 12:23:24
1037	1050	5117	2123	2960	2170	2	58	8.7	12/10/2008 12:32:55
1038	1053	18961	8566	2067	1844	2	500	75	1/18/2008 12:42:44
1039	1058	18109	7217	6959	2007	2	222	33.3	6/30/2008 12:44:25
1040	1058	18109	34249	6959	2040	3	333	49.95	8/2/2008 12:47:02
1041	1059	36621	4052	2810	2050	2	194	29.1	8/12/2008 12:48:47
1042	1060	44798	21696	8571	2145	1	56	8.4	11/15/2008 12:54:16
1043	1060	44798	6202	8571	2126	2	112	16.8	10/27/2008 12:55:27
1044	1061	46864	5304	7081	2074	2	300	45	9/5/2008 12:55:42
1045	1063	19385	1348	4234	2040	4	288	43.2	8/2/2008 12:56:12
1046	1063	19385	37489	4234	2083	2	144	21.6	9/14/2008 12:59:14
1047	1063	19385	28965	4234	2073	1	72	10.8	9/4/2008 12:59:37
1048	1064	34957	11548	2056	1916	1	155	23.25	3/31/2008 01:01:01
1049	1065	19539	4981	4574	1951	1	41	6.15	5/5/2008 01:08:23
1050	1065	19539	28574	4574	1980	3	123	18.45	6/3/2008 01:10:20
1051	1066	33658	6314	6777	1963	2	224	33.6	5/17/2008 01:15:06
1052	1067	45947	22624	2162	2070	1	144	21.6	9/1/2008 01:15:11
1053	1068	2271	23836	2459	2046	4	100	15	8/8/2008 01:18:26
1054	1068	2271	19283	2459	2041	1	25	3.75	8/3/2008 01:26:32
1055	1069	22896	16187	2661	1973	2	62	9.3	5/27/2008 01:31:40
1056	1069	22896	26535	2661	1985	1	31	4.65	6/8/2008 01:45:02
1057	1071	19593	6410	95	1835	2	88	13.2	1/9/2008 01:51:17
1058	1071	19593	10792	95	1840	3	132	19.8	1/14/2008 01:51:25
1059	1076	31256	14143	4239	1934	2	300	45	4/18/2008 01:51:42
1060	1076	31256	787	4239	1918	4	600	90	4/2/2008 01:53:11
1061	1076	31256	26636	4239	1949	1	150	22.5	5/3/2008 02:16:15
1062	1078	41981	10175	8608	1935	1	40	6	4/19/2008 02:25:59
1063	1082	4469	1817	7294	1943	2	154	23.1	4/27/2008 02:29:32
1064	1083	47853	4981	6334	1871	1	203	30.45	2/14/2008 02:30:51
1065	1084	16513	7735	82	1930	1	129	19.35	4/14/2008 02:34:40
1066	1084	16513	10673	82	1933	2	258	38.7	4/17/2008 02:45:15
1067	1086	10986	2259	3162	2027	4	796	119.4	7/20/2008 02:50:24
1068	1086	10986	17121	3162	2045	2	398	59.7	8/7/2008 02:55:53
1069	1089	5034	3067	163	2028	2	172	25.8	7/21/2008 02:57:11
1070	1089	5034	15212	163	2043	1	86	12.9	8/5/2008 03:04:00
1071	1091	15006	26535	2719	2121	1	85	12.75	10/22/2008 03:16:32
1072	1091	15006	1796	2719	2092	4	340	51	9/23/2008 03:27:13
1073	1091	15006	32735	2719	2129	2	170	25.5	10/30/2008 03:32:29
1074	1092	13787	4555	6513	1838	4	556	83.4	1/12/2008 03:39:52
1075	1092	13787	729	6513	1833	1	139	20.85	1/7/2008 03:42:08
1076	1092	13787	12415	6513	1847	2	278	41.7	1/21/2008 03:42:21
1077	1100	47789	19007	7607	2076	1	214	32.1	9/7/2008 03:45:04
1078	1101	10399	21191	6923	2022	4	268	40.2	7/15/2008 03:48:52
1079	1106	1339	7941	7520	1975	2	236	35.4	5/29/2008 03:58:05
1080	1109	47967	12268	3162	2047	4	828	124.2	8/9/2008 04:08:24
1081	1110	39846	11219	2699	1850	2	320	48	1/24/2008 04:25:11
1082	1110	39846	8083	2699	1846	4	640	96	1/20/2008 04:29:14
1083	1115	22415	256	910	1862	2	120	18	2/5/2008 04:32:29
1084	1116	17852	6569	1745	1840	2	302	45.3	1/14/2008 04:35:35
1085	1116	17852	15267	1745	1851	1	151	22.65	1/25/2008 04:42:32
1086	1117	19229	10613	7123	1996	2	468	70.2	6/19/2008 04:44:22
1087	1117	19229	31614	7123	2021	3	702	105.3	7/14/2008 04:47:05
1088	1117	19229	31438	7123	2021	1	234	35.1	7/14/2008 04:47:35
1089	1118	39154	2903	7634	1943	4	884	132.6	4/27/2008 04:59:57
1090	1118	39154	24902	7634	1969	1	221	33.15	5/23/2008 05:03:21
1091	1119	9021	28842	2382	2177	1	223	33.45	12/17/2008 05:10:43
1092	1119	9021	25972	2382	2174	2	446	66.9	12/14/2008 05:16:53
1093	1121	46978	4888	1706	1970	2	390	58.5	5/24/2008 05:20:26
1094	1121	46978	1771	1706	1967	1	195	29.25	5/21/2008 05:21:56
1095	1124	42603	7170	4363	2148	2	292	43.8	11/18/2008 05:33:52
1096	1124	42603	36862	4363	2184	1	146	21.9	12/24/2008 05:45:11
1097	1126	29791	8136	3082	2113	1	215	32.25	10/14/2008 05:49:32
1098	1128	36436	13020	8299	2051	1	88	13.2	8/13/2008 05:58:04
1099	1130	3983	13693	8433	2120	1	132	19.8	10/21/2008 06:02:24
1100	1130	3983	26146	8433	2135	4	528	79.2	11/5/2008 06:02:54
1101	1132	10553	10496	3953	1929	2	126	18.9	4/13/2008 06:05:36
1102	1136	31938	19904	5341	2128	2	280	42	10/29/2008 06:14:08
1103	1136	31938	27610	5341	2138	1	140	21	11/8/2008 06:14:13
1104	1138	21752	17146	1639	2068	4	836	125.4	8/30/2008 06:14:29
1105	1138	21752	21012	1639	2073	2	418	62.7	9/4/2008 06:15:11
1106	1139	46127	7548	7222	1889	4	572	85.8	3/4/2008 06:19:22
1107	1141	48049	1632	7815	1842	2	138	20.7	1/16/2008 06:23:19
1108	1142	48748	24615	5746	1909	1	241	36.15	3/24/2008 06:24:07
1109	1143	654	38002	1363	2149	2	474	71.1	11/19/2008 06:30:39
1110	1143	654	31438	1363	2141	1	237	35.55	11/11/2008 06:33:03
1111	1144	30513	34292	5057	2037	1	213	31.95	7/30/2008 06:34:42
1112	1146	9145	23178	8610	1947	1	21	3.15	5/1/2008 06:35:06
1113	1146	9145	23309	8610	1947	2	42	6.3	5/1/2008 06:38:02
1114	1150	21589	3928	4666	2076	2	176	26.4	9/7/2008 06:39:04
1115	1151	3781	21178	6985	1923	4	964	144.6	4/7/2008 06:43:25
1116	1151	3781	8198	6985	1907	2	482	72.3	3/22/2008 06:45:10
1117	1151	3781	37382	6985	1942	1	241	36.15	4/26/2008 06:49:55
1118	1153	35487	9229	625	1975	2	454	68.1	5/29/2008 06:50:21
1119	1154	16554	12735	2084	1914	2	196	29.4	3/29/2008 06:52:22
1120	1155	38468	6901	129	2155	4	664	99.6	11/25/2008 06:55:26
1121	1156	29631	42949	6472	1981	2	146	21.9	6/4/2008 07:08:00
1122	1156	29631	40480	6472	1978	1	73	10.95	6/1/2008 07:13:23
1123	1157	32737	6176	7683	2014	4	688	103.2	7/7/2008 07:26:57
1124	1163	11791	20350	5225	2028	2	150	22.5	7/21/2008 07:33:54
1125	1166	40222	16566	6821	2046	2	92	13.8	8/8/2008 07:34:32
1126	1166	40222	14550	6821	2044	1	46	6.9	8/6/2008 07:51:29
1127	1166	40222	28018	6821	2060	4	184	27.6	8/22/2008 08:00:57
1128	1170	35722	9019	3475	2096	1	49	7.35	9/27/2008 08:01:59
1129	1173	43679	34623	4600	2092	2	472	70.8	9/23/2008 08:06:00
1130	1174	5273	25617	1752	1891	2	450	67.5	3/6/2008 08:07:38
1131	1175	4177	9202	1040	1872	2	310	46.5	2/15/2008 08:16:48
1132	1176	37614	14462	5414	1845	3	654	98.1	1/19/2008 08:18:09
1133	1176	37614	7351	5414	1836	2	436	65.4	1/10/2008 08:20:07
1134	1176	37614	301	5414	1828	1	218	32.7	1/2/2008 08:22:32
1135	1179	17945	8566	1869	2038	2	298	44.7	7/31/2008 08:23:27
1136	1179	17945	24071	1869	2056	4	596	89.4	8/18/2008 08:24:39
1137	1181	43199	6888	7278	2103	2	280	42	10/4/2008 08:27:33
